TTDTargetID	Target_Name	Indication	症状	ICD9	ICD10
T61400	Dihydroorotate dehydrogenase	Kidney transplant rejection; Heart transplant rejection	肾移植排斥反应；心脏移植排斥反应	996	T86
T61400	Dihydroorotate dehydrogenase	Multiple scierosis	多发性硬化	340	G35
T61400	Dihydroorotate dehydrogenase	Rheumatoid arthritis	类风湿关节炎	"710-719, 714"	M05-M06
T61400	Dihydroorotate dehydrogenase	Rheumatold arthritis; Inflammatory bowel disease	类风湿关节炎；炎症性肠病	"555, 556, 710-719, 714"	"K50, K51, M00-M25, M05-M06"
T61484	Chymotrypsin	Attention deficit hyperactivity disorder; Autism	注意缺陷多动障碍;自闭症	"314, 299"	"F90, F84.0"
T61484	Chymotrypsin	Cancer	癌症	140-229	C00-C96
T61484	Chymotrypsin	Pancreatic disease	胰腺疾病		K85-K86
T61518	Tyrosine-protein kinase MELK	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T61544	Transcription factor Sp1	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T61581	Guanylate cyclase soluble subunit beta-1	Acute decompensated heart failure	急性代偿性心力衰竭	428	I50
T61581	Guanylate cyclase soluble subunit beta-1	Heart failure	心脏衰竭	428	I50
T61581	Guanylate cyclase soluble subunit beta-1	Hypertension	高血压	401	I10-I16
T61622	"Renin, renal"	Cardiovascular disorder	心血管疾病		I00-I99
T61622	"Renin, renal"	Glaucoma	青光眼	365	H40-H42
T61622	"Renin, renal"	Hypertension	高血压	401	I10-I16
T61622	"Renin, renal"	Type 2 diabetes	2型糖尿病	250	E11
T61622	"Renin, renal"	Unspecified	未指定		
T61683	Inhibitor of apoptosis (IAP)	Cancer	癌症	140-229	C00-C96
T61698	Interleukin-2	Bipolar disorder	双相情感障碍	"296.0, 296.1, 296.4, 296.5, 296.6, 296.7, 296.8, 300"	"F31, F40-F42"
T61698	Interleukin-2	Cancer	癌症	140-229	C00-C96
T61698	Interleukin-2	Chronic lymphocytic leukaemia	慢性淋巴细胞性白血病		C91
T61698	Interleukin-2	Diabetes	糖尿病	"253.5, 588.1"	"E23.2, N25.1"
T61698	Interleukin-2	Immuno-stimulant	免疫刺激剂		C00-C97
T61698	Interleukin-2	Lung cancer	肺癌	162	C33-C34
T61698	Interleukin-2	Lymphoma	淋巴瘤	"202.8, 208.9"	C81-C86
T61698	Interleukin-2	Melanoma	黑色素瘤	172	C43
T61698	Interleukin-2	Metastatic renal cell carcer	转移性肾细胞癌	189	C64
T61698	Interleukin-2	Multiple scierosis	多发性硬化	340	G35
T61698	Interleukin-2	Non-hodgkin's lymphoma	非霍奇金淋巴瘤		C85
T61698	Interleukin-2	Ovarian cancer	卵巢癌	183	C56
T61698	Interleukin-2	Renal cancer	肾癌	"140-229, 189"	C64
T61698	Interleukin-2	Rheumatoid arthritis	类风湿关节炎	"710-719, 714"	M05-M06
T61698	Interleukin-2	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T61698	Interleukin-2	Unspecified	未指定		
T61722	Putative G-protein coupled receptor 44	Allergic asthma	过敏性哮喘	"493, 995.3"	"J45, T78.4"
T61722	Putative G-protein coupled receptor 44	Allergic rhinitis	过敏性鼻炎	"472.0, 477, 995.3"	"J00, J30, J31.0, T78.4"
T61722	Putative G-protein coupled receptor 44	Allergy	过敏	995.3	T78.4
T61722	Putative G-protein coupled receptor 44	Asthma	哮喘		J45
T61722	Putative G-protein coupled receptor 44	Asthma; Chronic obstructive pulmonary disease	哮喘;慢性阻塞性肺疾病	"490-492, 493, 494-496"	"J40-J44, J47, J45"
T61722	Putative G-protein coupled receptor 44	Respiratory disease	呼吸系统疾病		J00-J99
T61729	Prolyl 4-hydroxylasesubunit alpha-1	Liver cirrhosis	肝硬化		"K70.3, K71.7, K74"
T61729	Prolyl 4-hydroxylasesubunit alpha-1	Transplant rejection	移植排斥	"279.5, 996"	"D89.8, T86"
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Acute bronchial asthma	急性支气管哮喘	493	J45
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Allergy	过敏	995.3	T78.4
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Asthma	哮喘		J45
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Asthma; Chronic obstructive pulmonary disease	哮喘;慢性阻塞性肺疾病	"490-492, 493, 494-496"	"J40-J44, J47, J45"
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Atopic dermatitis	特应性皮炎	"691.8, 692.9"	L00-L99
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Chronic lymphocytic leukaemia	慢性淋巴细胞性白血病		C91
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Chronic obstructive pulmonary disease	慢性阻塞性肺疾病	"490-492, 494-496"	"J40-J44, J47"
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Chronic obstructive pulmonary disease; Asthma	慢性阻塞性肺疾病;哮喘	"490-492, 493, 494-496"	"J40-J44, J47, J45"
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Cognitive disorders	认知障碍	"290-294, 294.0, 780.09, 780.9, 780.93"	"F01-F07, F04, F05, R41.3"
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Crohn's disease	克罗恩病	555	K50
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Cutaneous T-cell lymphoma	皮肤T细胞淋巴瘤	"202.1, 202.2"	"C84.0, C84.1"
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Glomerulonephritis	肾小球肾炎	580-582	"N00, N01, N03, N18"
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Huntington's disease	亨廷顿氏病	"294.1, 333.4"	"F02.2, G10"
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Inflammatory disease	炎性疾病	"140-229, 147, 173, 573.3, 710-719"	"C11, C44, K75.9, M00-M25"
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Lung inflammation	肺部炎症		D86
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Mood disorder	情绪障碍		F30-F39
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Multiple scierosis	多发性硬化	340	G35
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Parkinson's disease	帕金森氏病	332	G20
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Peripheral vascular disease	周边血管疾病	443.9	I73.9
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Psoriasis	银屑病	696	L40
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Respiratory tract inflammation	呼吸道发炎		J00-J99
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Rheumatoid arthritis	类风湿关节炎	"710-719, 714"	M05-M06
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Rhinitis	鼻炎	"472.0, 477"	"J00, J30, J31.0"
T61744	"CAMP-specific 3',5'-cyclic phosphodiesterase 4A"	Xerophthalmia	干眼症		E50.6-E50.7
T61801	Fatty acid binding protein	Obesity	肥胖	278	E66
T61896	Multi-IAP	Acute myeloid leukemia	急性粒细胞白血病	205	C92.0
T61997	20S proteasome	Mantle cell lymphoma	套细胞淋巴瘤	"200.4, 202.8, 203.0, 208.9"	"C81-C86, C85.7, C90.0, C91-C95"
T62005	Integrin alpha-V/beta-3	Osteoporosis	骨质疏松症	"733.0, V07.4"	"M80-M81, Z79.890"
T62005	Integrin alpha-V/beta-3	Prostate cancer	前列腺癌	185	C61
T62005	Integrin alpha-V/beta-3	Rheumatoid arthritis	类风湿关节炎	"710-719, 714"	M05-M06
T62005	Integrin alpha-V/beta-3	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T62094	Bacterial 30S ribosomal subunit	Bacterial infections	细菌感染	"001-009, 010-018, 020-027, 030-041, 080-088, 090-099, 100-104"	A00-B99
T62094	Bacterial 30S ribosomal subunit	Bacterial pneumonia	细菌性肺炎		"J13, J15"
T62094	Bacterial 30S ribosomal subunit	Infections	传染病	001-139	A00-B99
T62151	Monoamine oxidase	Alzheimer disease	老年痴呆症	331	G30
T62166	Adenine biosynthesis	Brain cancer	脑癌	"191, 225.0"	"C71, D33"
T62184	Sodium- and chloride-dependent GABA transporter 1	Convulsions	抽搐	780.3	R56.0
T62184	Sodium- and chloride-dependent GABA transporter 1	Myeloma	骨髓瘤	203	C90
T62187	Herpes simplex virus helicase-primase	Herpes simplex virus infection	单纯疱疹病毒感染	54	B00
T62193	Aromatic-L-amino-acid decarboxylase	Parkinson's disease	帕金森氏病	332	G20
T62193	Aromatic-L-amino-acid decarboxylase	Vitamin B6 deficiency	维生素B6缺乏症	266.1	E53.1
T62206	Proprotein convertase subtilisin/kexin type 9	Cardiovascular disorder	心血管疾病		I00-I99
T62206	Proprotein convertase subtilisin/kexin type 9	Chronic obstructive pulmonary disease	慢性阻塞性肺疾病	"490-492, 494-496"	"J40-J44, J47"
T62206	Proprotein convertase subtilisin/kexin type 9	Coronary artery disease	冠状动脉疾病	"410-414, 429.2"	I20-I25
T62206	Proprotein convertase subtilisin/kexin type 9	Hypercholesterolemia	高胆固醇血症		E78
T62206	Proprotein convertase subtilisin/kexin type 9	Hyperlipidaemia	高脂血症	272.0-272.4	E78
T62206	Proprotein convertase subtilisin/kexin type 9	Type 1 diabetes	1型糖尿病	250	E10
T62241	Interleukin-17 ligand	Psoriasis	银屑病	696	L40
T62263	Protofibrillar AB	Alzheimer disease	老年痴呆症	331	G30
T62292	Gamma-aminobutyric-acid receptor alpha-3 subunit	Anxiety disorder	焦虑症	"300, 311"	"F32, F40-F42"
T62292	Gamma-aminobutyric-acid receptor alpha-3 subunit	Anxiety disorder; Schizophrenia	焦虑症精神分裂症	"295, 300"	"F20, F40-F42"
T62292	Gamma-aminobutyric-acid receptor alpha-3 subunit	Sleep disorders	睡眠障碍	"307.4, 327, 780.5"	"F51, G47"
T62292	Gamma-aminobutyric-acid receptor alpha-3 subunit	Unspecified	未指定		
T62306	Motilin receptor	Constipation	便秘	564	K59.0
T62306	Motilin receptor	Delayed gastric emptying; Gastroparesis	胃排空延迟；胃轻瘫	536.3	K31.8
T62306	Motilin receptor	Diarrhea	腹泻	787.91	"A09, K59.1"
T62306	Motilin receptor	Dyspepsia	消化不良	536.8	K30
T62306	Motilin receptor	Gastric motility disorder	胃动力障碍		K22.4
T62306	Motilin receptor	Gastroesophageal reflux disease	胃食管反流病	"140-229, 530"	K21
T62306	Motilin receptor	Gastrointestinal disease	肠胃疾病		K00-K93
T62306	Motilin receptor	Gastrointestinal disorders; Gastroesophageal reflux disease	胃肠道疾病；胃食管反流病	"530, 530-558"	"K20-K64, K21"
T62306	Motilin receptor	Gastroparesis	胃轻瘫	536.3	K31.8
T62306	Motilin receptor	Irritable bowel syndrome	过敏性肠综合征	"564.1, 787.91"	"A09, K58, K59.1"
T62306	Motilin receptor	Pain	疼痛	"338, 356.0, 356.8,780"	"G64, G90.0, R52, G89"
T62390	Tyrosine 3-monooxygenase	Dietary shortage	饮食不足	260-269	E40-E46
T62390	Tyrosine 3-monooxygenase	Parkinson's disease	帕金森氏病	332	G20
T62390	Tyrosine 3-monooxygenase	Pheochromocytoma	嗜铬细胞瘤	"194.0, 227.0, 255.6"	"C74.1, D35.0"
T62431	Tyrosine-protein kinase SYK	Allergy	过敏	995.3	T78.4
T62431	Tyrosine-protein kinase SYK	Asthma	哮喘		J45
T62431	Tyrosine-protein kinase SYK	Autoimmune diabetes	自身免疫性糖尿病		E08-E13
T62431	Tyrosine-protein kinase SYK	B-cell lymphoma	B细胞淋巴瘤	202.8	C85.1
T62431	Tyrosine-protein kinase SYK	Cancer	癌症	140-229	C00-C96
T62431	Tyrosine-protein kinase SYK	Chronic lymphocytic leukaemia	慢性淋巴细胞性白血病		C91
T62431	Tyrosine-protein kinase SYK	Hematological malignancies	血液恶性肿瘤	200-209	C81-C86
T62431	Tyrosine-protein kinase SYK	Inflammatory disease	炎性疾病	"140-229, 147, 173, 573.3, 710-719"	"C11, C44, K75.9, M00-M25"
T62431	Tyrosine-protein kinase SYK	Non-hodgkin's lymphoma	非霍奇金淋巴瘤		C85
T62431	Tyrosine-protein kinase SYK	Rheumatoid arthritis	类风湿关节炎	"710-719, 714"	M05-M06
T62431	Tyrosine-protein kinase SYK	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T62431	Tyrosine-protein kinase SYK	Thrombosis	血栓形成	"437.6, 453, 671.5, 671.9"	I80-I82
T62449	Serine/threonine-protein kinase Chk1	Advanced solid tumor	晚期实体瘤	140-199	"C00-C75, C7A, C7B"
T62449	Serine/threonine-protein kinase Chk1	Cancer	癌症	140-229	C00-C96
T62449	Serine/threonine-protein kinase Chk1	Lymphoma	淋巴瘤	"202.8, 208.9"	C81-C86
T62449	Serine/threonine-protein kinase Chk1	Non-small cell lung cancer	非小细胞肺癌		C33-C34
T62449	Serine/threonine-protein kinase Chk1	Non-small cell lung cancer; Pancreatic cancer	非小细胞肺癌；胰腺癌	"140-199, 140-229, 157, 210-229"	"C33-C34, C25"
T62449	Serine/threonine-protein kinase Chk1	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T62460	JAK1	Essential thrombocythemia	原发性血小板增多症	"238.71, 289.9"	"D47.3, D75.2, D75.8"
T62460	JAK1	Malignancies	恶性肿瘤	140-239	C00-C96
T62460	JAK1	Pancreatic cancer	胰腺癌	"140-199, 140-229, 157, 210-229"	C25
T62460	JAK1	Polycythemia vera	真性红细胞增多症	238.4	D45
T62460	JAK1	Psoriasis	银屑病	696	L40
T62460	JAK1	Rheumatoid arthritis	类风湿关节炎	"710-719, 714"	M05-M06
T62460	JAK1	Rheumatold arthritis; Psoriasis; Diabetic nephropathy	类风湿关节炎；银屑病;糖尿病肾病	"250, 250.4, 580-599, 696, 710-719, 714"	"E08-E13, E10.2, E11.2, E13.2, L40, M00-M25, M05-M06, N00-N29"
T62460	JAK1	Systemic lupus erythematosus	系统性红斑狼疮	710	M32
T99948	Programmed cell deathe?Y? ligand 1 (PD-L1)	Advanced or metastatic urothelial carcinoma	晚期或转移性尿路上皮癌		C67
T99948	Programmed cell deathe?Y? ligand 1 (PD-L1)	Bladder cancer	膀胱癌	188	C67
T99948	Programmed cell deathe?Y? ligand 1 (PD-L1)	Cancer	癌症	140-229	C00-C96
T99948	Programmed cell deathe?Y? ligand 1 (PD-L1)	Diffuse large B-cell lymphoma	弥漫性大B细胞淋巴瘤	200	C83.3
T99948	Programmed cell deathe?Y? ligand 1 (PD-L1)	HIV-1 infection; Solid tumours	HIV-1感染；实体瘤	"001-139, 042, 140-199, 210-229"	"B20-B24, C00-D48"
T99948	Programmed cell deathe?Y? ligand 1 (PD-L1)	Merkel cell carcinoma	默克尔细胞癌		C4A
T99948	Programmed cell deathe?Y? ligand 1 (PD-L1)	Metastatic melanoma	转移性黑色素瘤	172	C43
T99948	Programmed cell deathe?Y? ligand 1 (PD-L1)	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T99948	Programmed cell deathe?Y? ligand 1 (PD-L1)	Urothelial carcinoma	尿路上皮癌		C00-D49
T62501	Toxic effects of methotrexate	Delayed methotrexate clearance	甲氨蝶呤清除延迟		
T62553	Ribonucleoside-diphosphate reductase	Cancer	癌症	140-229	C00-C96
T62553	Ribonucleoside-diphosphate reductase	Glioma	胶质瘤	191	C71
T62553	Ribonucleoside-diphosphate reductase	Herpes simplex virus infection	单纯疱疹病毒感染	54	B00
T62553	Ribonucleoside-diphosphate reductase	Myelodysplastic syndrome; Acute lymphoblastic leukemia	骨髓增生异常综合症；急性淋巴细胞白血病	"238.7, 204.0, 556"	"D46, C91.0"
T62704	3-beta-HSD	Termination of early pregnancy	终止早孕	779.6	O04
T62705	Activation-inducible lymphocyte IMMUNOMEDIATORY molecule AILIM	Systemic lupus erythematosus	系统性红斑狼疮	710	M32
T62739	mRNA of STMN1	Solid tumours	实体瘤	"140-199, 210-229"	C00-D48
T62753	Activity of important signaling molecules (pAKT) involved in chemoresistance	Cancer	癌症	140-229	C00-C96
T62763	Keratinocyte growth factor 2	Oral mucositis	口腔粘膜炎	528	K12.3
T62820	Metabotropic glutamate receptor 2	Alzheimer disease; Major depressive disorder	阿尔茨海默氏病；严重抑郁症	"331, 296.2, 296.3, 710.0"	"G30, F32, F33, M32"
T62820	Metabotropic glutamate receptor 2	Anxiety disorder	焦虑症	"300, 311"	"F32, F40-F42"
T62820	Metabotropic glutamate receptor 2	Bipolar disorder	双相情感障碍	"296.0, 296.1, 296.4, 296.5, 296.6, 296.7, 296.8, 300"	"F31, F40-F42"
T62820	Metabotropic glutamate receptor 2	Central nervous system disease	中枢神经系统疾病		G00-G99
T62820	Metabotropic glutamate receptor 2	Major depressive disorder	严重抑郁症	"296.2, 296.3, 710.0"	"F32, F33, M32"
T62820	Metabotropic glutamate receptor 2	Mood disorder	情绪障碍		F30-F39
T62820	Metabotropic glutamate receptor 2	Psychiatric disorder	精神病	290-319	F01-F99
T62820	Metabotropic glutamate receptor 2	Schizophrenia	精神分裂症	295	F20
T62905	Sodium-dependent multivitamin transporter	Unspecified	未指定		
T62945	Voltage-dependent calcium channel	Muscle spasm	肌肉痉挛		M62.838
T63068	Serum albumin	Arthritis; Bursitis	关节炎;滑囊炎		M00-M25
T63068	Serum albumin	Cholecystography; Gallbladder disease	胆囊造影；胆囊疾病	"574, 575"	"K81, K82, K80-K82"
T63068	Serum albumin	Constipation	便秘	564	K59.0
T63068	Serum albumin	Diarrhea	腹泻	787.91	"A09, K59.1"
T63068	Serum albumin	Hemophilia	血友病	286	D66-D68
T63068	Serum albumin	Hypovolemic shock; hypoalbuminemia	低血容量性休克;低白蛋白血症		E88.09
T63068	Serum albumin	Imaging	影像学		W88
T63068	Serum albumin	Reperfusion injury and stroke	再灌注损伤和中风	"410, 434.91"	"I21, I22, I61-I63"
T63068	Serum albumin	Visualizing lesions with abnormal blood brain barrier	可视化血脑屏障异常的病变	437.9	I67.9
T63068	Serum albumin	Xerophthalmia	干眼症		E50.6-E50.7
T63140	Integral membrane protein LmrP	Bacterial infections	细菌感染	"001-009, 010-018, 020-027, 030-041, 080-088, 090-099, 100-104"	A00-B99
T63220	Activated CDC42 kinase 1	Cancer	癌症	140-229	C00-C96
T63414	P2X purinoceptor 7	Alzheimer disease	老年痴呆症	331	G30
T63414	P2X purinoceptor 7	Arthralgia	关节痛		M25.5
T63414	P2X purinoceptor 7	Autoimmune diabetes	自身免疫性糖尿病		E08-E13
T63414	P2X purinoceptor 7	Chronic obstructive pulmonary disease	慢性阻塞性肺疾病	"490-492, 494-496"	"J40-J44, J47"
T63414	P2X purinoceptor 7	Inflammatory disease	炎性疾病	"140-229, 147, 173, 573.3, 710-719"	"C11, C44, K75.9, M00-M25"
T63414	P2X purinoceptor 7	Pain	疼痛	"338, 356.0, 356.8,780"	"G64, G90.0, R52, G89"
T63414	P2X purinoceptor 7	Rheumatoid arthritis	类风湿关节炎	"710-719, 714"	M05-M06
T63484	Glucose-6-phosphate dehydrogenase	Chronic obstructive pulmonary disease	慢性阻塞性肺疾病	"490-492, 494-496"	"J40-J44, J47"
T63484	Glucose-6-phosphate dehydrogenase	Rheumatoid arthritis	类风湿关节炎	"710-719, 714"	M05-M06
T63505	Proto-oncogene c-Abl	Acute lymphoblastic leukemia	急性淋巴细胞白血病	"204.0, 556"	C91.0
T63505	Proto-oncogene c-Abl	Cancer	癌症	140-229	C00-C96
T63505	Proto-oncogene c-Abl	Chronic myelogenous leukaemia	慢性粒细胞性白血病	205.1	C92.1
T63505	Proto-oncogene c-Abl	Dietary shortage	饮食不足	260-269	E40-E46
T63505	Proto-oncogene c-Abl	Glioma; Lung cancer; Prostate cancer; Solid tumours	胶质瘤;肺癌；前列腺癌;实体瘤	"140-199, 191, 210-229"	"C00-C75, C71, C7A, C7B, D10-D36, D3A"
T63505	Proto-oncogene c-Abl	Intestinal cancer; Myeloid leukemia	肠癌；骨髓性白血病	"152, 153, 205"	"C17, C18, C92"
T63505	Proto-oncogene c-Abl	Leukemia	白血病	208.9	C90-C95
T63598	Neuronal excitation	Head lice	头虱	132	B85.0
T63609	Adenylate cyclase type 1	Dietary shortage	饮食不足	260-269	E40-E46
T63803	Vascular endothelial growth factor D	Angina pectoris	心绞痛	413	I20
T63803	Vascular endothelial growth factor D	Peripheral vascular disease	周边血管疾病	443.9	I73.9
T63816	Histone deacetylase 4	Huntington's disease	亨廷顿氏病	"294.1, 333.4"	"F02.2, G10"
T63934	Interferon alpha 2 ligand	Bladder cancer	膀胱癌	188	C67
T63934	Interferon alpha 2 ligand	Colorectal cancer	大肠癌	"153, 154"	C18-C21
T63934	Interferon alpha 2 ligand	Hairy cell leukemia	毛细胞白血病	202.4	C91.4
T63934	Interferon alpha 2 ligand	HBV infection	乙肝病毒感染	070.2-070.3	"B16, B18.0, B18.1"
T63934	Interferon alpha 2 ligand	HCV infection	HCV感染	"070.4, 070.5, 070.70"	"B17.1, B18.2"
